"","accession_all","Freq"
"20953","NR_181498.1",0
"20954","NR_181833.1",0
"20955","NR_181824.1",0
"20956","NR_043136.1",0
"20957","NR_181828.1",0
"20958","NR_181836.1",0
"20959","NR_197720.1",0
"20960","NR_043212.1",0
"20961","NR_179272.1",0
"20962","NR_029035.1",0
"20963","NR_159181.1",0
"20964","NR_149306.1",0
"20965","NR_156102.1",0
"20966","NR_201863.1",0
"20967","NR_189236.1",0
"20968","NR_180518.1",0
"20969","NR_180980.1",0
"20970","NR_181934.1",0
"20971","NR_025337.1",0
"20972","NR_181673.1",0
"20973","NR_146845.1",0
"20974","NR_181072.1",0
"20975","NR_181675.1",0
"20976","NR_146846.1",0
"20977","NR_180981.1",0
"20978","NR_181672.1",0
"20979","NR_181674.1",0
"20980","NR_201864.1",0
"20981","NR_146849.1",0
"20982","NR_146847.1",0
"20983","NR_146848.1",0
"20984","NR_163623.1",0
"20985","NR_153687.1",0
"20986","NR_175528.1",0
"20987","NR_175591.1",0
"20988","NR_025242.1",0
"20989","NR_025385.1",0
"20990","NR_043152.1",0
"20991","NR_113352.1",0
"20992","NR_114126.1",0
"20993","NR_134148.1",0
"20994","NR_044040.1",0
"20995","NR_118984.1",0
"20996","NR_025975.1",0
"20997","NR_040803.1",0
"20998","NR_134149.1",0
"20999","NR_134150.1",0
"21000","NR_180938.1",0
"21001","NR_175506.1",0
"21002","NR_159174.1",0
"21003","NR_181473.1",0
"21004","NR_133836.1",0
"21005","NR_025203.1",0
"21006","NR_175457.1",0
"21007","NR_159166.1",0
"21008","NR_175484.1",0
"21009","NR_158124.1",0
"21010","NR_133837.1",0
"21011","NR_027534.1",0
"21012","NR_074643.1",0
"21013","NR_177914.1",0
"21014","NR_177915.1",0
"21015","NR_177916.1",0
"21016","NR_144751.1",0
"21017","NR_148574.1",0
"21018","NR_041489.2",0
"21019","NR_180696.1",0
"21020","NR_145666.1",0
"21021","NR_026484.1",0
"21022","NR_112152.1",0
"21023","NR_028627.1",0
"21024","NR_184619.1",0
"21025","NR_178770.1",0
"21026","NR_181272.1",0
"21027","NR_028756.1",0
"21028","NR_042574.1",0
"21029","NR_114527.1",0
"21030","NR_042575.1",0
"21031","NR_118543.1",0
"21032","NR_179022.1",0
"21033","NR_026159.1",0
"21034","NR_145590.1",0
"21035","NR_037136.1",0
"21036","NR_026158.1",0
"21037","NR_115032.1",0
"21038","NR_159219.1",0
"21039","NR_156915.1",0
"21040","NR_201865.1",0
"21041","NR_118587.2",0
"21042","NR_024775.1",0
"21043","NR_113854.1",0
"21044","NR_117445.1",0
"21045","NR_178941.1",0
"21046","NR_114294.1",0
"21047","NR_117372.1",0
"21048","NR_043788.1",0
"21049","NR_178597.1",0
"21050","NR_147763.1",0
"21051","NR_029013.1",0
"21052","NR_180338.1",0
"21053","NR_041773.1",0
"21054","NR_074198.1",0
"21055","NR_118874.1",0
"21056","NR_172567.1",0
"21057","NR_173686.1",0
"21058","NR_199280.1",0
"21059","NR_158037.1",0
"21060","NR_126180.1",0
"21061","NR_116005.1",0
"21062","NR_109674.1",0
"21063","NR_157018.1",0
"21064","NR_180858.1",0
"21065","NR_159146.1",0
"21066","NR_147750.1",0
"21067","NR_026245.1",0
"21068","NR_181680.1",0
"21069","NR_181895.1",0
"21070","NR_173681.1",0
"21071","NR_109049.1",0
"21072","NR_136803.1",0
"21073","NR_117234.1",0
"21074","NR_044068.1",0
"21075","NR_134151.1",0
"21076","NR_025541.1",0
"21077","NR_043699.1",0
"21078","NR_179569.1",0
"21079","NR_149824.1",0
"21080","NR_133838.1",0
"21081","NR_136858.1",0
"21082","NR_180429.1",0
"21083","NR_180012.1",0
"21084","NR_159307.1",0
"21085","NR_137339.1",0
"21086","NR_133839.1",0
"21087","NR_116554.1",0
"21088","NR_028635.1",0
"21089","NR_114230.1",0
"21090","NR_165735.1",0
"21091","NR_169409.1",0
"21092","NR_145632.1",0
"21093","NR_170477.1",0
"21094","NR_044294.1",0
"21095","NR_043993.1",0
"21096","NR_043133.1",0
"21097","NR_117918.1",0
"21098","NR_178616.1",0
"21099","NR_041585.1",0
"21100","NR_041367.1",0
"21101","NR_149234.1",0
"21102","NR_147768.1",0
"21103","NR_137399.1",0
"21104","NR_149191.1",0
"21105","NR_042687.1",0
"21106","NR_169377.1",0
"21107","NR_152084.1",0
"21108","NR_178418.1",0
"21109","NR_137229.1",0
"21110","NR_178732.1",0
"21111","NR_169434.1",0
"21112","NR_133841.1",0
"21113","NR_137241.1",0
"21114","NR_137242.1",0
"21115","NR_109693.1",0
"21116","NR_136447.1",0
"21117","NR_133049.1",0
"21118","NR_180182.1",0
"21119","NR_181085.1",0
"21120","NR_171437.1",0
"21121","NR_181649.1",0
"21122","NR_180513.1",0
"21123","NR_165733.1",0
"21124","NR_179313.1",0
"21125","NR_137257.1",0
"21126","NR_116477.1",0
"21127","NR_158134.1",0
"21128","NR_029184.1",0
"21129","NR_113778.1",0
"21130","NR_116338.1",0
"21131","NR_074499.2",0
"21132","NR_115872.1",0
"21133","NR_180738.1",0
"21134","NR_114564.1",0
"21135","NR_116336.1",0
"21136","NR_036785.1",0
"21137","NR_114418.1",0
"21138","NR_026059.1",0
"21139","NR_116337.1",0
"21140","NR_165782.1",0
"21141","NR_118140.1",0
"21142","NR_029195.1",0
"21143","NR_133019.1",0
"21144","NR_145866.1",0
"21145","NR_117530.1",0
"21146","NR_178717.1",0
"21147","NR_180571.1",0
"21148","NR_025157.1",0
"21149","NR_113895.1",0
"21150","NR_115124.1",0
"21151","NR_109700.1",0
"21152","NR_132597.1",0
"21153","NR_118274.1",0
"21154","NR_114989.1",0
"21155","NR_044774.1",0
"21156","NR_118339.1",0
"21157","NR_126174.1",0
"21158","NR_137243.1",0
"21159","NR_118993.1",0
"21160","NR_116335.1",0
"21161","NR_043150.1",0
"21162","NR_109703.1",0
"21163","NR_118139.1",0
"21164","NR_043548.1",0
"21165","NR_178550.1",0
"21166","NR_044063.1",0
"21167","NR_026066.1",0
"21168","NR_028819.1",0
"21169","NR_115123.1",0
"21170","NR_115125.1",0
"21171","NR_044053.1",0
"21172","NR_117203.1",0
"21173","NR_137225.1",0
"21174","NR_156856.1",0
"21175","NR_145565.1",0
"21176","NR_134152.1",0
"21177","NR_044112.1",0
"21178","NR_113671.1",0
"21179","NR_115253.1",0
"21180","NR_178395.1",0
"21181","NR_134153.1",0
"21182","NR_148819.1",0
"21183","NR_132606.1",0
"21184","NR_179032.1",0
"21185","NR_180514.1",0
"21186","NR_043398.1",0
"21187","NR_104207.1",0
"21188","NR_113607.1",0
"21189","NR_116445.1",0
"21190","NR_179958.1",0
"21191","NR_118035.1",0
"21192","NR_118559.1",0
"21193","NR_115996.1",0
"21194","NR_178709.1",0
"21195","NR_180084.1",0
"21196","NR_181084.1",0
"21197","NR_178708.1",0
"21198","NR_180083.1",0
"21199","NR_116540.1",0
"21200","NR_126295.1",0
"21201","NR_108508.1",0
"21202","NR_029330.1",0
"21203","NR_180060.1",0
"21204","NR_116254.1",0
"21205","NR_026067.1",0
"21206","NR_113739.1",0
"21207","NR_115466.1",0
"21208","NR_102511.1",0
"21209","NR_116339.1",0
"21210","NR_118084.1",0
"21211","NR_116255.1",0
"21212","NR_179803.1",0
"21213","NR_116835.1",0
"21214","NR_042253.1",0
"21215","NR_157780.1",0
"21216","NR_028663.1",0
"21217","NR_157662.1",0
"21218","NR_126184.1",0
"21219","NR_189252.1",0
"21220","NR_108115.1",0
"21221","NR_112186.1",0
"21222","NR_199347.1",0
"21223","NR_201866.1",0
"21224","NR_133845.1",0
"21225","NR_151992.1",0
"21226","NR_116043.1",0
"21227","NR_180356.1",0
"21228","NR_181194.1",0
"21229","NR_109485.1",0
"21230","NR_118124.1",0
"21231","NR_118240.1",0
"21232","NR_027525.1",0
"21233","NR_074268.1",0
"21234","NR_113737.1",0
"21235","NR_115491.1",0
"21236","NR_189181.1",0
"21237","NR_145874.1",0
"21238","NR_108570.1",0
"21239","NR_102497.1",0
"21240","NR_108437.1",0
"21241","NR_040952.1",0
"21242","NR_114231.1",0
"21243","NR_044127.1",0
"21244","NR_179129.1",0
"21245","NR_044467.1",0
"21246","NR_126201.1",0
"21247","NR_156929.1",0
"21248","NR_179070.1",0
"21249","NR_134797.1",0
"21250","NR_024878.1",0
"21251","NR_108196.1",0
"21252","NR_156938.1",0
"21253","NR_116741.1",0
"21254","NR_042434.1",0
"21255","NR_044128.1",0
"21256","NR_041565.1",0
"21257","NR_108435.1",0
"21258","NR_132710.1",0
"21259","NR_042644.1",0
"21260","NR_158007.1",0
"21261","NR_181940.1",0
"21262","NR_043407.1",0
"21263","NR_115744.1",0
"21264","NR_158008.1",0
"21265","NR_042629.1",0
"21266","NR_151925.1",0
"21267","NR_108854.1",0
"21268","NR_136859.1",0
"21269","NR_042475.1",0
"21270","NR_029128.1",0
"21271","NR_104756.1",0
"21272","NR_042408.1",0
"21273","NR_173641.1",0
"21274","NR_028855.1",0
"21275","NR_041873.1",0
"21276","NR_118604.1",0
"21277","NR_119107.1",0
"21278","NR_037021.1",0
"21279","NR_119126.1",0
"21280","NR_043144.1",0
"21281","NR_118599.1",0
"21282","NR_041512.1",0
"21283","NR_197728.1",0
"21284","NR_108505.1",0
"21285","NR_043009.1",0
"21286","NR_178726.1",0
"21287","NR_025208.1",0
"21288","NR_118619.1",0
"21289","NR_145614.1",0
"21290","NR_108785.1",0
"21291","NR_024784.1",0
"21292","NR_109454.2",0
"21293","NR_117103.1",0
"21294","NR_116275.1",0
"21295","NR_197722.1",0
"21296","NR_029206.1",0
"21297","NR_118607.1",0
"21298","NR_119124.1",0
"21299","NR_180052.1",0
"21300","NR_037024.1",0
"21301","NR_119125.1",0
"21302","NR_152643.1",0
"21303","NR_026184.1",0
"21304","NR_118617.1",0
"21305","NR_025730.1",0
"21306","NR_149271.1",0
"21307","NR_024765.1",0
"21308","NR_118421.1",0
"21309","NR_024973.1",0
"21310","NR_114500.1",0
"21311","NR_118614.1",0
"21312","NR_148283.1",0
"21313","NR_145622.1",0
"21314","NR_025190.1",0
"21315","NR_118601.1",0
"21316","NR_026183.1",0
"21317","NR_119127.1",0
"21318","NR_109481.1",0
"21319","NR_179708.1",0
"21320","NR_026186.1",0
"21321","NR_042946.1",0
"21322","NR_044878.2",0
"21323","NR_118608.1",0
"21324","NR_118616.1",0
"21325","NR_170410.1",0
"21326","NR_179137.1",0
"21327","NR_199524.1",0
"21328","NR_149270.1",0
"21329","NR_042950.1",0
"21330","NR_115082.1",0
"21331","NR_118611.1",0
"21332","NR_164891.1",0
"21333","NR_025033.1",0
"21334","NR_118620.1",0
"21335","NR_134798.1",0
"21336","NR_115708.1",0
"21337","NR_134154.1",0
"21338","NR_145886.1",0
"21339","NR_043535.1",0
"21340","NR_037029.1",0
"21341","NR_118610.1",0
"21342","NR_119129.1",0
"21343","NR_037023.1",0
"21344","NR_116689.1",0
"21345","NR_118621.1",0
"21346","NR_026185.1",0
"21347","NR_118602.1",0
"21348","NR_179575.1",0
"21349","NR_181751.1",0
"21350","NR_156055.1",0
"21351","NR_180470.1",0
"21352","NR_179822.1",0
"21353","NR_042352.1",0
"21354","NR_118625.1",0
"21355","NR_028629.1",0
"21356","NR_026524.1",0
"21357","NR_118605.1",0
"21358","NR_179821.1",0
"21359","NR_181871.1",0
"21360","NR_041775.1",0
"21361","NR_118609.1",0
"21362","NR_119128.1",0
"21363","NR_178308.1",0
"21364","NR_181922.1",0
"21365","NR_044679.1",0
"21366","NR_025839.1",0
"21367","NR_116118.1",0
"21368","NR_181061.1",0
"21369","NR_104835.1",0
"21370","NR_175426.1",0
"21371","NR_175564.1",0
"21372","NR_025840.1",0
"21373","NR_074760.1",0
"21374","NR_114646.1",0
"21375","NR_178921.1",0
"21376","NR_197639.1",0
"21377","NR_175442.1",0
"21378","NR_197642.1",0
"21379","NR_125536.1",0
"21380","NR_169449.1",0
"21381","NR_184591.1",0
"21382","NR_028013.1",0
"21383","NR_028981.1",0
"21384","NR_179734.1",0
"21385","NR_156891.1",0
"21386","NR_179892.1",0
"21387","NR_113322.1",0
"21388","NR_175500.1",0
"21389","NR_134155.1",0
"21390","NR_125493.1",0
"21391","NR_125490.1",0
"21392","NR_170479.1",0
"21393","NR_117048.1",0
"21394","NR_117027.1",0
"21395","NR_074186.1",0
"21396","NR_043556.1",0
"21397","NR_173514.1",0
"21398","NR_037120.1",0
"21399","NR_043384.1",0
"21400","NR_181990.1",0
"21401","NR_159239.1",0
"21402","NR_029125.1",0
"21403","NR_134156.2",0
"21404","NR_104542.1",0
"21405","NR_029126.1",0
"21406","NR_115515.1",0
"21407","NR_040936.1",0
"21408","NR_115060.1",0
"21409","NR_112190.1",0
"21410","NR_159238.1",0
"21411","NR_172599.1",0
"21412","NR_114302.1",0
"21413","NR_116227.1",0
"21414","NR_024971.1",0
"21415","NR_108486.1",0
"21416","NR_040937.1",0
"21417","NR_115228.1",0
"21418","NR_112912.1",0
"21419","NR_114498.1",0
"21420","NR_115484.1",0
"21421","NR_115542.1",0
"21422","NR_122098.1",0
"21423","NR_108527.1",0
"21424","NR_036771.1",0
"21425","NR_122099.1",0
"21426","NR_028641.1",0
"21427","NR_178241.1",0
"21428","NR_108528.1",0
"21429","NR_175443.1",0
"21430","NR_159246.1",0
"21431","NR_036971.2",0
"21432","NR_114681.2",0
"21433","NR_025830.1",0
"21434","NR_074249.1",0
"21435","NR_115549.1",0
"21436","NR_025835.1",0
"21437","NR_117059.1",0
"21438","NR_116952.1",0
"21439","NR_181695.1",0
"21440","NR_074728.1",0
"21441","NR_114548.1",0
"21442","NR_029282.2",0
"21443","NR_116762.1",0
"21444","NR_179621.1",0
"21445","NR_025629.1",0
"21446","NR_112776.1",0
"21447","NR_043397.1",0
"21448","NR_104763.1",0
"21449","NR_043404.1",0
"21450","NR_147730.1",0
"21451","NR_151995.1",0
"21452","NR_108521.1",0
"21453","NR_043406.1",0
"21454","NR_042478.2",0
"21455","NR_026441.1",0
"21456","NR_042645.1",0
"21457","NR_042680.1",0
"21458","NR_134157.1",0
"21459","NR_042388.1",0
"21460","NR_108480.1",0
"21461","NR_026442.1",0
"21462","NR_126206.1",0
"21463","NR_108226.1",0
"21464","NR_025845.1",0
"21465","NR_025846.1",0
"21466","NR_115746.1",0
"21467","NR_108231.1",0
"21468","NR_126207.1",0
"21469","NR_042476.1",0
"21470","NR_026042.1",0
"21471","NR_029154.1",0
"21472","NR_041840.1",0
"21473","NR_036773.1",0
"21474","NR_036774.1",0
"21475","NR_074484.2",0
"21476","NR_029155.1",0
"21477","NR_041934.1",0
"21478","NR_074480.2",0
"21479","NR_041770.1",0
"21480","NR_074469.2",0
"21481","NR_043755.1",0
"21482","NR_178623.1",0
"21483","NR_157982.1",0
"21484","NR_025967.1",0
"21485","NR_114449.1",0
"21486","NR_104877.1",0
"21487","NR_114535.1",0
"21488","NR_074459.2",0
"21489","NR_025919.1",0
"21490","NR_115686.1",0
"21491","NR_025920.1",0
"21492","NR_133040.1",0
"21493","NR_029156.1",0
"21494","NR_118776.1",0
"21495","NR_118837.1",0
"21496","NR_044656.2",0
"21497","NR_025921.1",0
"21498","NR_074473.2",0
"21499","NR_028018.1",0
"21500","NR_036848.1",0
"21501","NR_118678.1",0
"21502","NR_118777.1",0
"21503","NR_179179.1",0
"21504","NR_042727.1",0
"21505","NR_134842.2",0
"21506","NR_181615.1",0
"21507","NR_036948.1",0
"21508","NR_074394.1",0
"21509","NR_118679.1",0
"21510","NR_117407.1",0
"21511","NR_074429.1",0
"21512","NR_026025.1",0
"21513","NR_025043.1",0
"21514","NR_117970.1",0
"21515","NR_025910.1",0
"21516","NR_177738.1",0
"21517","NR_144692.1",0
"21518","NR_136824.1",0
"21519","NR_042651.1",0
"21520","NR_133846.1",0
"21521","NR_172701.1",0
"21522","NR_104960.1",0
"21523","NR_118052.1",0
"21524","NR_118985.1",0
"21525","NR_160524.1",0
"21526","NR_181889.1",0
"21527","NR_180351.1",0
"21528","NR_116849.1",0
"21529","NR_136792.1",0
"21530","NR_147382.1",0
"21531","NR_044538.1",0
"21532","NR_132682.1",0
"21533","NR_125590.1",0
"21534","NR_201867.1",0
"21535","NR_028709.1",0
"21536","NR_074601.1",0
"21537","NR_115227.1",0
"21538","NR_041514.1",0
"21539","NR_164893.1",0
"21540","NR_044256.1",0
"21541","NR_114202.1",0
"21542","NR_041882.1",0
"21543","NR_199884.1",0
"21544","NR_199885.1",0
"21545","NR_199942.1",0
"21546","NR_144618.1",0
"21547","NR_156997.1",0
"21548","NR_179336.1",0
"21549","NR_156993.1",0
"21550","NR_156994.1",0
"21551","NR_156995.1",0
"21552","NR_042887.1",0
"21553","NR_118763.1",0
"21554","NR_156996.1",0
"21555","NR_156998.1",0
"21556","NR_156999.1",0
"21557","NR_172683.1",0
"21558","NR_172682.1",0
"21559","NR_172684.1",0
"21560","NR_172590.1",0
"21561","NR_172685.1",0
"21562","NR_172686.1",0
"21563","NR_186876.1",0
"21564","NR_178864.1",0
"21565","NR_125597.1",0
"21566","NR_118728.2",0
"21567","NR_179784.1",0
"21568","NR_134800.1",0
"21569","NR_144740.1",0
"21570","NR_184589.1",0
"21571","NR_186872.1",0
"21572","NR_184627.1",0
"21573","NR_197674.1",0
"21574","NR_042617.1",0
"21575","NR_115151.1",0
"21576","NR_175474.1",0
"21577","NR_040786.1",0
"21578","NR_114070.1",0
"21579","NR_115054.1",0
"21580","NR_036813.1",0
"21581","NR_111995.1",0
"21582","NR_115055.1",0
"21583","NR_159302.1",0
"21584","NR_157656.1",0
"21585","NR_042615.1",0
"21586","NR_199525.1",0
"21587","NR_024710.1",0
"21588","NR_114189.1",0
"21589","NR_115049.1",0
"21590","NR_115050.1",0
"21591","NR_115051.1",0
"21592","NR_115052.1",0
"21593","NR_115053.1",0
"21594","NR_197692.1",0
"21595","NR_042616.1",0
"21596","NR_042941.1",0
"21597","NR_197693.1",0
"21598","NR_042832.1",0
"21599","NR_042008.1",0
"21600","NR_074809.1",0
"21601","NR_042007.1",0
"21602","NR_181403.1",0
"21603","NR_134158.1",0
"21604","NR_041621.1",0
"21605","NR_041623.1",0
"21606","NR_041622.1",0
"21607","NR_178719.1",0
"21608","NR_180788.1",0
"21609","NR_113861.1",0
"21610","NR_115659.1",0
"21611","NR_042378.1",0
"21612","NR_042201.1",0
"21613","NR_197652.1",0
"21614","NR_134159.1",0
"21615","NR_025885.1",0
"21616","NR_043436.1",0
"21617","NR_181468.1",0
"21618","NR_181441.1",0
"21619","NR_043040.1",0
"21620","NR_179262.1",0
"21621","NR_153733.1",0
"21622","NR_157789.1",0
"21623","NR_178406.1",0
"21624","NR_173520.1",0
"21625","NR_116571.1",0
"21626","NR_179453.1",0
"21627","NR_179454.1",0
"21628","NR_199526.1",0
"21629","NR_104705.1",0
"21630","NR_121734.1",0
"21631","NR_042080.1",0
"21632","NR_179063.1",0
"21633","NR_175449.1",0
"21634","NR_074188.1",0
"21635","NR_112114.1",0
"21636","NR_136488.1",0
"21637","NR_173557.1",0
"21638","NR_175451.1",0
"21639","NR_146676.1",0
"21640","NR_113148.1",0
"21641","NR_025089.1",0
"21642","NR_044285.1",0
"21643","NR_042212.1",0
"21644","NR_043914.1",0
"21645","NR_025092.1",0
"21646","NR_025608.1",0
"21647","NR_115904.1",0
"21648","NR_163645.1",0
"21649","NR_156092.1",0
"21650","NR_173525.1",0
"21651","NR_173633.1",0
"21652","NR_043168.1",0
"21653","NR_025825.1",0
"21654","NR_043530.1",0
"21655","NR_144600.1",0
"21656","NR_137379.1",0
"21657","NR_109732.1",0
"21658","NR_153705.1",0
"21659","NR_043531.1",0
"21660","NR_148597.1",0
"21661","NR_043435.1",0
"21662","NR_115905.1",0
"21663","NR_037044.1",0
"21664","NR_115906.1",0
"21665","NR_108383.1",0
"21666","NR_134801.1",0
"21667","NR_104543.1",0
"21668","NR_134160.1",0
"21669","NR_148252.1",0
"21670","NR_109179.1",0
"21671","NR_201868.1",0
"21672","NR_201869.1",0
"21673","NR_201870.1",0
"21674","NR_201871.1",0
"21675","NR_201872.1",0
"21676","NR_126305.1",0
"21677","NR_126304.1",0
"21678","NR_126303.1",0
"21679","NR_117969.1",0
"21680","NR_174229.1",0
"21681","NR_115907.1",0
"21682","NR_037057.1",0
"21683","NR_102909.1",0
"21684","NR_118725.1",0
"21685","NR_118769.1",0
"21686","NR_197637.1",0
"21687","NR_027593.1",0
"21688","NR_074143.1",0
"21689","NR_115908.1",0
"21690","NR_157654.1",0
"21691","NR_181270.1",0
"21692","NR_181794.1",0
"21693","NR_181601.1",0
"21694","NR_044369.1",0
"21695","NR_026114.1",0
"21696","NR_189718.1",0
"21697","NR_189719.1",0
"21698","NR_189720.1",0
"21699","NR_189721.1",0
"21700","NR_189722.1",0
"21701","NR_189709.1",0
"21702","NR_189710.1",0
"21703","NR_189711.1",0
"21704","NR_189712.1",0
"21705","NR_189713.1",0
"21706","NR_189714.1",0
"21707","NR_189715.1",0
"21708","NR_189716.1",0
"21709","NR_189717.1",0
"21710","NR_189705.1",0
"21711","NR_189706.1",0
"21712","NR_189707.1",0
"21713","NR_189708.1",0
"21714","NR_178246.1",0
"21715","NR_169343.1",0
"21716","NR_199527.1",0
"21717","NR_147782.1",0
"21718","NR_029061.1",0
"21719","NR_114671.1",0
"21720","NR_029072.1",0
"21721","NR_181580.1",0
"21722","NR_181587.1",0
"21723","NR_028857.1",0
"21724","NR_199958.1",0
"21725","NR_042530.1",0
"21726","NR_028936.1",0
"21727","NR_025440.1",0
"21728","NR_114840.1",0
"21729","NR_042525.1",0
"21730","NR_041955.1",0
"21731","NR_044424.1",0
"21732","NR_156045.1",0
"21733","NR_134162.1",0
"21734","NR_148335.1",0
"21735","NR_175488.1",0
"21736","NR_136494.1",0
"21737","NR_145879.1",0
"21738","NR_169499.1",0
"21739","NR_148630.1",0
"21740","NR_126272.1",0
"21741","NR_170434.1",0
"21742","NR_156091.1",0
"21743","NR_165789.1",0
"21744","NR_171387.1",0
"21745","NR_171439.1",0
"21746","NR_134163.1",0
"21747","NR_180041.1",0
"21748","NR_201873.1",0
"21749","NR_116320.1",0
"21750","NR_108232.1",0
"21751","NR_169433.1",0
"21752","NR_109594.1",0
"21753","NR_118566.1",0
"21754","NR_109378.1",0
"21755","NR_125581.1",0
"21756","NR_125678.1",0
"21757","NR_200035.1",0
"21758","NR_042159.1",0
"21759","NR_116628.1",0
"21760","NR_163655.1",0
"21761","NR_028728.1",0
"21762","NR_115909.1",0
"21763","NR_043564.1",0
"21764","NR_199528.1",0
"21765","NR_179905.1",0
"21766","NR_179725.1",0
"21767","NR_181294.1",0
"21768","NR_199529.1",0
"21769","NR_200034.1",0
"21770","NR_179165.1",0
"21771","NR_201874.1",0
"21772","NR_201875.1",0
"21773","NR_145897.1",0
"21774","NR_179848.1",0
"21775","NR_165701.1",0
"21776","NR_026405.1",0
"21777","NR_115910.1",0
"21778","NR_173565.1",0
"21779","NR_173552.1",0
"21780","NR_025241.1",0
"21781","NR_181775.1",0
"21782","NR_025240.1",0
"21783","NR_118437.1",0
"21784","NR_133977.1",0
"21785","NR_125453.1",0
"21786","NR_024808.1",0
"21787","NR_113995.1",0
"21788","NR_024785.1",0
"21789","NR_151870.1",0
"21790","NR_074568.1",0
"21791","NR_044712.2",0
"21792","NR_109752.1",0
"21793","NR_044025.1",0
"21794","NR_116745.1",0
"21795","NR_026199.1",0
"21796","NR_178360.1",0
"21797","NR_044873.1",0
"21798","NR_025310.1",0
"21799","NR_179993.1",0
"21800","NR_043968.1",0
"21801","NR_157675.1",0
"21802","NR_157676.1",0
"21803","NR_180979.1",0
"21804","NR_156931.1",0
"21805","NR_135871.1",0
"21806","NR_156932.1",0
"21807","NR_116876.1",0
"21808","NR_043736.1",0
"21809","NR_181471.1",0
"21810","NR_181896.1",0
"21811","NR_175438.1",0
"21812","NR_181897.1",0
"21813","NR_180502.1",0
"21814","NR_044469.1",0
"21815","NR_044275.1",0
"21816","NR_117433.1",0
"21817","NR_164992.1",0
"21818","NR_042346.1",0
"21819","NR_044104.1",0
"21820","NR_113282.1",0
"21821","NR_028891.1",0
"21822","NR_074297.1",0
"21823","NR_119131.1",0
"21824","NR_119186.1",0
"21825","NR_169333.1",0
"21826","NR_179113.1",0
"21827","NR_116472.1",0
"21828","NR_149192.1",0
