"","rad_dada2_accession_all","Freq"
"51763","ACQ4W4_RS27470",0
"51764","ACQ4W4_RS27560",0
"51765","ACQ4W4_RS17155",0
"51766","ABWU45_RS02495",0
"51767","CU635_RS18770",0
"51768","CU635_RS19620",0
"51769","KDX30_RS29365",0
"51770","ACKPH8_RS00005",0
"51771","ACKPH8_RS00030",0
"51772","ACKPH8_RS00055",0
"51773","ACKPH8_RS00080",0
"51774","FCN51_RS19705",0
"51775","FCN51_RS20410",0
"51776","FCN51_RS22060",0
"51777","FCN51_RS24140",0
"51778","FCN51_RS25085",0
"51779","OCY70_RS00125",0
"51780","OCY70_RS01465",0
"51781","OCY70_RS03000",0
"51782","OCY70_RS23700",0
"51783","OCY70_RS24110",0
"51784","OCY70_RS24475",0
"51785","OCY70_RS26825",0
"51786","OCY70_RS30920",0
"51787","ACFODY_RS23110",0
"51788","ACFFGY_RS21740",0
"51789","JIN85_RS21055",0
"51790","JIN85_RS22495",0
"51791","JIN85_RS19655",0
"51792","I8752_RS22065",0
"51793","I8752_RS28915",0
"51794","IEY58_RS34040",0
"51795","ACRD7B_RS22680",0
"51796","FOB47_RS00590",0
"51797","FOB47_RS01485",0
"51798","FOB47_RS16830",0
"51799","FOB47_RS23295",0
"51800","C7S20_RS00710",0
"51801","C7S20_RS02805",0
"51802","C7S20_RS16620",0
"51803","JMI88_RS00765",0
"51804","JMI88_RS04540",0
"51805","JMI88_RS14095",0
"51806","JMI88_RS15190",0
"51807","JMI88_RS17290",0
"51808","JMI88_RS17335",0
"51809","JMI88_RS26155",0
"51810","JMI88_RS36740",0
"51811","JMI88_RS39030",0
"51812","BPMYX0001_RS25275",0
"51813","EYZ66_RS00795",0
"51814","EYZ66_RS04815",0
"51815","C8261_RS16830",0
"51816","C8261_RS16980",0
"51817","H628_RS07295",0
"51818","OH543_RS23835",0
"51819","OH543_RS08885",0
"51820","OH543_RS23235",0
"51821","OH543_RS03050",0
"51822","NH26_RS24865",0
"51823","L4B77_RS00005",0
"51824","L4B77_RS00575",0
"51825","L4B77_RS00600",0
"51826","L4B77_RS18435",0
"51827","L4B77_RS07120",0
"51828","L4B77_RS20165",0
"51829","L4B77_RS20185",0
"51830","L4B77_RS14760",0
"51831","L4B77_RS17825",0
"51832","DG357_RS01220",0
"51833","DG357_RS01875",0
"51834","DG357_RS04480",0
"51835","DG357_RS17275",0
"51836","DG357_RS20615",0
"51837","DG357_RS21655",0
"51838","DG357_RS22080",0
"51839","DG357_RS22640",0
"51840","ABD220_RS17905",0
"51841","KPHS_r00230",0
"51842","KPHS_r00220",0
"51843","KPHS_r00210",0
"51844","KPHS_r00200",0
"51845","KPHS_r00190",0
"51846","KPHS_r00180",0
"51847","KPHS_r00250",0
"51848","KPHS_r00240",0
"51849","QFW77_RS07965",0
"51850","HPC62_RS09085",0
"51851","HPC62_RS19660",0
"51852","CJ263_RS01235",0
"51853","CJ263_RS12790",0
"51854","HJG52_RS01530",0
"51855","KIH16_RS02260",0
"51856","KIH16_RS02590",0
"51857","KIH16_RS03220",0
"51858","KIH16_RS07520",0
"51859","FJG96_RS00600",0
"51860","KMW28_RS00600",0
"51861","KMW28_RS03780",0
"51862","KMW28_RS18100",0
"51863","KMW28_RS18960",0
"51864","KMW28_RS19635",0
"51865","KMW28_RS19805",0
"51866","KMW28_RS20400",0
"51867","KMW28_RS28140",0
"51868","BLT16_RS20435",0
"51869","RS694_RS03130",0
"51870","RS694_RS03155",0
"51871","G565_RS0101285",0
"51872","G565_RS0121030",0
"51873","G565_RS0118855",0
"51874","G565_RS0120985",0
"51875","H4075_RS03810",0
"51876","AOP73_RS11630",0
"51877","STM0249",0
"51878","STM2659",0
"51879","STM3398",0
"51880","STM3889",0
"51881","STM3988",0
"51882","STM4132",0
"51883","STM4177",0
"51884","JD76_RS00380",0
"51885","JD76_RS13000",0
"51886","JD76_RS27395",0
"51887","GN105_RS08650",0
"51888","MN210_RS03690",0
"51889","MN210_RS11680",0
"51890","MN210_RS12350",0
"51891","MN210_RS12375",0
"51892","MN210_RS12400",0
"51893","LZ906_RS00060",0
"51894","LZ906_RS00135",0
"51895","LZ906_RS00380",0
"51896","LZ906_RS00400",0
"51897","LZ906_RS00770",0
"51898","LZ906_RS00840",0
"51899","LZ906_RS00865",0
"51900","LZ906_RS01265",0
"51901","LZ906_RS01290",0
"51902","LZ906_RS02925",0
"51903","LZ906_RS03145",0
"51904","LZ906_RS13320",0
"51905","LZ906_RS14240",0
"51906","LZ906_RS14385",0
"51907","LZ906_RS15040",0
"51908","LZ906_RS15170",0
"51909","ACMFWW_RS05640",0
"51910","ACMFWW_RS15810",0
"51911","ACMFWW_RS16770",0
"51912","ACMFWW_RS30220",0
"51913","HMPREF0659_RS01330",0
"51914","HMPREF0659_RS06030",0
"51915","HMPREF0659_RS06790",0
"51916","HMPREF0659_RS10800",0
"51917","ACYQ3M_RS11470",0
"51918","ACYQ3M_RS11630",0
"51919","CKO31_RS13780",0
"51920","CKO31_RS13805",0
"51921","CKO31_RS25905",0
"51922","K1558_RS17825",0
"51923","K1558_RS08365",0
"51924","K1558_RS32595",0
"51925","K1558_RS32605",0
"51926","K1558_RS13275",0
"51927","ACFYKX_RS07970",0
"51928","ACFYKX_RS17805",0
"51929","ACFYKX_RS20785",0
"51930","ACFYKX_RS21540",0
"51931","ACFYKX_RS25275",0
"51932","ACFYKX_RS25955",0
"51933","ACFYKX_RS26200",0
"51934","ACFYKX_RS26205",0
"51935","ACFYKX_RS26900",0
"51936","ACFYKX_RS27190",0
"51937","ACFYKX_RS27205",0
"51938","LDJ82_RS02495",0
"51939","LDJ82_RS05470",0
"51940","LDJ82_RS06750",0
"51941","J2Z80_RS07445",0
"51942","J2Z80_RS10650",0
"51943","J2Z80_RS14505",0
"51944","J2Z80_RS14880",0
"51945","JN09_RS01365",0
"51946","ACFQ1X_RS02565",0
"51947","ACFQ1X_RS08875",0
"51948","EHT25_RS08890",0
"51949","EHT25_RS32470",0
"51950","V1468_RS16365",0
"51951","QMF38_RS05445",0
"51952","QMF38_RS05450",0
"51953","QMF38_RS08865",0
"51954","QMF38_RS09310",0
"51955","QMF38_RS09565",0
"51956","QMF38_RS09575",0
"51957","QMF38_RS09610",0
"51958","QMF38_RS09635",0
"51959","QMF38_RS09640",0
"51960","QMF38_RS09735",0
"51961","QMF38_RS11320",0
"51962","QMF38_RS11430",0
"51963","QMF38_RS11445",0
"51964","QMF38_RS11835",0
"51965","QMF38_RS11845",0
"51966","QMF38_RS11850",0
"51967","QMF38_RS12350",0
"51968","QMF38_RS12360",0
"51969","FND99_RS20100",0
"51970","BUB66_RS01585",0
"51971","BUB66_RS01580",0
"51972","PEDSA_RS01115",0
"51973","PEDSA_RS03735",0
"51974","PEDSA_RS11425",0
"51975","PEDSA_RS12820",0
"51976","FNE76_RS06910",0
"51977","FNE76_RS08010",0
"51978","LPAF129_RS07195",0
"51979","LPAF129_RS10395",0
"51980","LPAF129_RS11040",0
"51981","LPAF129_RS11060",0
"51982","LPAF129_RS11095",0
"51983","LPAF129_RS11130",0
"51984","LPAF129_RS11135",0
"51985","LPAF129_RS11140",0
"51986","LPAF129_RS11145",0
"51987","LPAF129_RS11150",0
"51988","LPAF129_RS11155",0
"51989","LPAF129_RS11160",0
"51990","LPAF129_RS11180",0
"51991","T335_RS0106075",0
"51992","T335_RS0107575",0
"51993","T335_RS0107580",0
"51994","T335_RS0110525",0
"51995","T335_RS0115155",0
"51996","T335_RS20995",0
"51997","CRYAR_RS00295",0
"51998","CRYAR_RS08580",0
"51999","CRYAR_RS12230",0
"52000","D3Y59_RS01140",0
"52001","D3Y59_RS04280",0
"52002","D3Y59_RS10520",0
"52003","D3Y59_RS12615",0
"52004","LACOL_RS03145",0
"52005","LACOL_RS06235",0
"52006","LACOL_RS07785",0
"52007","LACOL_RS08105",0
"52008","LACOL_RS08645",0
"52009","FU658_RS13900",0
"52010","FU658_RS14150",0
"52011","A9CBEGH2_RS01450",0
"52012","A9CBEGH2_RS02345",0
"52013","A9CBEGH2_RS07480",0
"52014","A9CBEGH2_RS08430",0
"52015","A9CBEGH2_RS09790",0
"52016","A9CBEGH2_RS10660",0
"52017","AB7A72_RS23695",0
"52018","AB7A72_RS23725",0
"52019","SRBAKS_RS00920",0
"52020","SRBAKS_RS13290",0
"52021","SRBAKS_RS13320",0
"52022","Psuf_RS08535",0
"52023","Psuf_RS30460",0
"52024","JJQ76_RS17795",0
"52025","JJQ76_RS11485",0
"52026","JJQ76_RS14915",0
"52027","BUE15_RS21125",0
"52028","BUE15_RS21090",0
"52029","LQ771_RS12955",0
"52030","LQ771_RS14565",0
"52031","LQU93_RS09785",0
"52032","QUF21_RS06155",0
"52033","QUF21_RS15760",0
"52034","QUF21_RS16820",0
"52035","QUF21_RS19875",0
"52036","AWB78_RS41315",0
"52037","KCTC_RS01745",0
"52038","KCTC_RS13195",0
"52039","A6A03_RS03955",0
"52040","A6A03_RS12640",0
"52041","A6A03_RS15065",0
"52042","A6A03_RS17020",0
"52043","A6A03_RS18785",0
"52044","C834KP_RS04255",0
"52045","WHI96_RS27455",0
"52046","LA20533_RS01325",0
"52047","LA20533_RS01520",0
"52048","LA20533_RS04550",0
"52049","LA20533_RS05995",0
"52050","BLU42_RS04740",0
"52051","BLU42_RS18160",0
"52052","VQ02_RS20145",0
"52053","VQ02_RS14235",0
"52054","EF514_RS10660",0
"52055","NBW36_RS00415",0
"52056","YLM1_RS01165",0
"52057","YLM1_RS05310",0
"52058","K3T81_RS19300",0
"52059","K3T81_RS19380",0
"52060","I6J10_RS06970",0
"52061","I6J10_RS07685",0
"52062","I6J10_RS09275",0
"52063","I6J10_RS11485",0
"52064","I6J10_RS11510",0
"52065","I6J10_RS11760",0
"52066","I6J10_RS11775",0
"52067","QWY20_RS18465",0
"52068","QWY20_RS18510",0
"52069","DES47_RS10745",0
"52070","DES47_RS10770",0
"52071","BJ999_RS06510",0
"52072","BJ999_RS18310",0
"52073","BJ999_RS18980",0
"52074","BJ999_RS23835",0
"52075","BJ999_RS31435",0
"52076","BSZ40_RS11130",0
"52077","BUR99_RS19520",0
"52078","OPR16_RS04385",0
"52079","MWN33_RS07490",0
"52080","MWN33_RS08020",0
"52081","IAQ59_RS22090",0
"52082","IAQ59_RS22235",0
"52083","IAQ59_RS21480",0
"52084","P872_RS48255",0
"52085","bsdtw1_RS00880",0
"52086","bsdtw1_RS06970",0
"52087","bsdtw1_RS07095",0
"52088","bsdtw1_RS07695",0
"52089","bsdtw1_RS08415",0
"52090","bsdtw1_RS17785",0
"52091","bsdtw1_RS20025",0
"52092","bsdtw1_RS21850",0
"52093","bsdtw1_RS23040",0
"52094","bsdtw1_RS23365",0
"52095","G504_RS0103585",0
"52096","G504_RS0103590",0
"52097","G504_RS0118040",0
"52098","H5J29_RS27015",0
"52099","C8D90_RS21800",0
"52100","AO498_RS08015",0
"52101","AO498_RS16660",0
"52102","AO498_RS16910",0
"52103","HUN01_RS08345",0
"52104","HUN01_RS24020",0
"52105","HUN01_RS30455",0
"52106","Q5Y73_RS24590",0
"52107","Q5Y73_RS24665",0
"52108","ACSX1H_RS19160",0
"52109","ACFSRY_RS03010",0
"52110","ACFSRY_RS08070",0
"52111","FOB40_RS10380",0
"52112","FOB40_RS12300",0
"52113","FOB40_RS13520",0
"52114","FOB40_RS14350",0
"52115","FOB40_RS14940",0
"52116","FOB40_RS15270",0
"52117","FOB40_RS15535",0
"52118","FOB40_RS16400",0
"52119","FOB40_RS17070",0
"52120","FOB40_RS18160",0
"52121","clem_RS02285",0
"52122","clem_RS06310",0
"52123","clem_RS12710",0
"52124","clem_RS13360",0
"52125","ABLE53_RS24725",0
"52126","E3T25_RS00150",0
"52127","QIA17_RS02650",0
"52128","MRBLRC7O_RS11005",0
"52129","MRBLRC7O_RS12695",0
"52130","MRBLRC7O_RS18870",0
"52131","MRBLRC7O_RS20055",0
"52132","OCV29_RS00835",0
"52133","OCV29_RS04270",0
"52134","OCV29_RS04290",0
"52135","OCV29_RS15340",0
"52136","OCV29_RS15360",0
"52137","OCV29_RS17405",0
"52138","OCV29_RS17565",0
"52139","A8709_RS01635",0
"52140","A8709_RS12170",0
"52141","A8709_RS13235",0
"52142","IEV35_RS10020",0
"52143","IEV35_RS12720",0
"52144","IEV35_RS16720",0
"52145","IEV35_RS20020",0
"52146","IEV35_RS20030",0
"52147","IEV35_RS20035",0
"52148","AAGD65_RS05890",0
"52149","HRI97_RS03990",0
"52150","HRI97_RS08290",0
"52151","HRI97_RS11645",0
"52152","H608_RS22740",0
"52153","Van01_RS32565",0
"52154","GN153_RS14185",0
"52155","WYH_RS14585",0
"52156","WYH_RS14615",0
"52157","CCE92_RS05725",0
"52158","CCE92_RS09650",0
"52159","CCE92_RS16105",0
"52160","CCE92_RS13615",0
"52161","HNQ67_RS09715",0
"52162","HWY37_RS34485",0
"52163","HWY37_RS34505",0
"52164","HWY37_RS34515",0
"52165","K6T79_RS24535",0
"52166","WIS52_RS26585",0
"52167","FN821_RS13980",0
"52168","AKG34_RS25825",0
"52169","AKG34_RS01665",0
"52170","QUD54_RS04480",0
"52171","QUD54_RS06945",0
"52172","QUD54_RS11015",0
"52173","A1sIA105_RS03075",0
"52174","GO984_RS22105",0
"52175","AN964_RS21740",0
"52176","AN964_RS00035",0
"52177","AN964_RS00470",0
"52178","AN964_RS06670",0
"52179","AN964_RS18625",0
"52180","AN964_RS20350",0
"52181","AN964_RS20445",0
"52182","AN964_RS20750",0
"52183","AN964_RS21685",0
"52184","AN964_RS25175",0
"52185","GTU67_RS15000",0
"52186","GTU67_RS15005",0
"52187","GTU67_RS15090",0
"52188","Dvar_RS08655",0
"52189","Dvar_RS08680",0
"52190","C516_RS0111395",0
"52191","C516_RS0115415",0
"52192","C516_RS0117980",0
"52193","H261_RS10255",0
"52194","CPA45_RS22330",0
"52195","CPA45_RS23050",0
"52196","U5822_RS03290",0
"52197","CYJ72_RS01865",0
"52198","CYJ72_RS04030",0
"52199","CYJ72_RS06650",0
"52200","CYJ72_RS07680",0
"52201","M2A_RS16630",0
"52202","M2A_RS09390",0
"52203","HC031_RS32010",0
"52204","BN68_RS22795",0
"52205","ACG00X_RS23950",0
"52206","BWR22_RS04315",0
"52207","BWR22_RS09680",0
"52208","BN1056_RS07950",0
"52209","ACVBE9_RS12135",0
"52210","ACVBE9_RS12250",0
"52211","AAAT87_RS15370",0
"52212","AAAT87_RS15430",0
"52213","C4S29_RS14590",0
"52214","U0033_RS24755",0
"52215","U0033_RS24770",0
"52216","U0033_RS24795",0
"52217","U0033_RS24820",0
"52218","U0033_RS24830",0
"52219","TD18_RS09955",0
"52220","F0415_RS12500",0
"52221","ACYVJ8_RS17725",0
"52222","CP10881SC42_RS00430",0
"52223","FJU08_RS22475",0
"52224","CPE01_RS16125",0
"52225","ATK23_RS02820",0
"52226","ATK23_RS14075",0
"52227","ATK23_RS14105",0
"52228","ATK23_RS14460",0
"52229","ATK23_RS16050",0
"52230","ATK23_RS16100",0
"52231","ACQUFX_RS00005",0
"52232","ACQUFX_RS14050",0
"52233","ACQUFX_RS27720",0
"52234","CKW00_RS09740",0
"52235","CKW00_RS11330",0
"52236","CKW00_RS11525",0
"52237","CKW00_RS13385",0
"52238","CKW00_RS13465",0
"52239","CKW00_RS13500",0
"52240","CKW00_RS04820",0
"52241","CKW00_RS13515",0
"52242","CKW00_RS06250",0
"52243","CKW00_RS07450",0
"52244","L0D16_RS03805",0
"52245","BFP76_RS04245",0
"52246","PUT78_RS22765",0
"52247","JZM30_RS00465",0
"52248","JZM30_RS15570",0
"52249","JZM30_RS16210",0
"52250","JZM30_RS16500",0
"52251","JZM30_RS19025",0
"52252","MSB_RS01905",0
"52253","MSB_RS04260",0
"52254","B0G38_RS22980",0
"52255","GA0071312_RS16605",0
"52256","GA0071312_RS19045",0
"52257","GA0071312_RS05750",0
"52258","GA0071312_RS06525",0
"52259","EG350_RS01775",0
"52260","EG350_RS04190",0
"52261","EG350_RS05415",0
"52262","EG350_RS16700",0
"52263","EG350_RS16725",0
"52264","ACMCNE_RS05120",0
"52265","GKO32_RS37510",0
"52266","GKO32_RS26025",0
"52267","GKO32_RS29790",0
"52268","BLT09_RS33230",0
"52269","CR164_RS11830",0
"52270","H8S64_RS00005",0
"52271","H8S64_RS09160",0
"52272","H8S64_RS15190",0
"52273","H8S64_RS16905",0
"52274","H8S64_RS22050",0
"52275","H8S64_RS22300",0
"52276","DWU99_RS20730",0
"52277","BUA86_RS03275",0
"52278","BUA86_RS15860",0
"52279","ACOYX4_RS03105",0
"52280","ACOYX4_RS04740",0
"52281","ACOYX4_RS07085",0
"52282","ACOYX4_RS15105",0
"52283","ACOYX4_RS16520",0
"52284","AAC852_RS03235",0
"52285","AAC852_RS04545",0
"52286","AAC852_RS06015",0
"52287","AAC852_RS09180",0
"52288","AAC852_RS09235",0
"52289","AAC852_RS10340",0
"52290","AAC852_RS13000",0
"52291","AAC852_RS13280",0
"52292","AAC852_RS18205",0
"52293","BMSBPS_RS02305",0
"52294","BMSBPS_RS03305",0
"52295","BMSBPS_RS03640",0
"52296","MARSALSMR5_RS13030",0
"52297","MARSALSMR5_RS16550",0
"52298","MARSALSMR5_RS17535",0
"52299","GGR40_RS22035",0
"52300","ABEG11_RS18995",0
"52301","ABEG11_RS19030",0
"52302","K313_RS0103150",0
"52303","K313_RS0109390",0
"52304","K313_RS0119365",0
"52305","K313_RS0119405",0
"52306","ET475_RS02935",0
"52307","ET475_RS13175",0
"52308","GBB09_RS10770",0
"52309","FEM03_RS24145",0
"52310","ATJ88_RS00715",0
"52311","ATJ88_RS07900",0
"52312","ATJ88_RS12870",0
"52313","ATJ88_RS16770",0
"52314","NSA58_RS15380",0
"52315","NSA58_RS15630",0
"52316","NSA58_RS04105",0
"52317","NSA58_RS20120",0
"52318","NSA58_RS06315",0
"52319","NSA58_RS09190",0
"52320","BMX24_RS20915",0
"52321","IE158_RS06365",0
"52322","IE158_RS08175",0
"52323","IE158_RS13260",0
"52324","IE158_RS13455",0
"52325","E1O41_RS06205",0
"52326","E1O41_RS10925",0
"52327","BM414_RS12435",0
"52328","BM414_RS28060",0
"52329","BM414_RS19270",0
"52330","BM414_RS13375",0
"52331","CWE15_RS00780",0
"52332","NXT09_RS22340",0
"52333","NXT09_RS22345",0
"52334","NXT09_RS22350",0
"52335","EV654_RS25985",0
"52336","EYF70_RS16465",0
"52337","EYF70_RS20475",0
"52338","EYF70_RS22105",0
"52339","EYF70_RS24860",0
"52340","EYF70_RS24980",0
"52341","EYF70_RS25015",0
"52342","EYF70_RS30610",0
"52343","EYF70_RS30680",0
"52344","KDK67_RS14025",0
"52345","F1593_RS01160",0
"52346","F1593_RS02795",0
"52347","F1593_RS28940",0
"52348","F1593_RS14410",0
"52349","F1593_RS26315",0
"52350","F1593_RS28010",0
"52351","F1593_RS28045",0
"52352","G6N81_RS07835",0
"52353","G6N81_RS11770",0
"52354","M0D21_RS22780",0
"52355","MKFW12EY_RS03750",0
"52356","MKFW12EY_RS15140",0
"52357","MKFW12EY_RS20225",0
"52358","FCN18_RS26950",0
"52359","FCN18_RS28835",0
"52360","FCN18_RS38940",0
"52361","N5B56_RS04595",0
"52362","N5B56_RS13335",0
"52363","C8P69_RS23090",0
"52364","U744_RS0103065",0
"52365","PB1_RS03730",0
"52366","PB1_RS05260",0
"52367","PB1_RS05510",0
"52368","PB1_RS06120",0
"52369","PB1_RS06515",0
"52370","PB1_RS06845",0
"52371","PB1_RS06980",0
"52372","RBI02_RS00320",0
"52373","CCVT_RS04125",0
"52374","CCVT_RS06660",0
"52375","CCVT_RS08610",0
"52376","H4Q31_RS20385",0
"52377","H4Q31_RS21290",0
"52378","H4Q31_RS08390",0
"52379","H4Q31_RS08440",0
"52380","H4Q31_RS11430",0
"52381","H4Q31_RS11920",0
"52382","H4Q31_RS11940",0
"52383","H4Q31_RS11945",0
"52384","H4Q31_RS02085",0
"52385","ACWH43_RS00005",0
"52386","ACWH43_RS19690",0
"52387","NL2_RS08770",0
"52388","AKU94_RS08620",0
"52389","PYW47_RS02820",0
"52390","PYW47_RS24775",0
"52391","PYW47_RS24805",0
"52392","PYW47_RS24810",0
"52393","PYW47_RS24875",0
"52394","PYW47_RS24895",0
"52395","PYW47_RS24900",0
"52396","PYW47_RS25115",0
"52397","JJJ17_RS20165",0
"52398","IFJ75_RS03085",0
"52399","IFJ75_RS18050",0
"52400","AACI_RS00055",0
"52401","AACI_RS01065",0
"52402","AACI_RS01435",0
"52403","AACI_RS02120",0
"52404","AACI_RS06725",0
"52405","AACI_RS08450",0
"52406","CKW05_RS01575",0
"52407","CKW05_RS01845",0
"52408","CKW05_RS02450",0
"52409","ACFFII_RS17525",0
"52410","H5S39_RS00005",0
"52411","H5S39_RS00085",0
"52412","H5S39_RS00320",0
"52413","H5S39_RS01210",0
"52414","H5S39_RS01215",0
"52415","H5S39_RS01220",0
"52416","H5S39_RS01280",0
"52417","H5S39_RS01285",0
"52418","H5S39_RS01295",0
"52419","H5S39_RS01880",0
"52420","H5S39_RS02345",0
"52421","H5S39_RS02375",0
"52422","H5S39_RS00030",0
"52423","L4C44_RS00005",0
"52424","L4C44_RS00030",0
"52425","L4C44_RS20580",0
"52426","L4C44_RS21050",0
"52427","L4C44_RS21980",0
"52428","L4C44_RS22150",0
"52429","L4C44_RS22345",0
"52430","L4C44_RS22530",0
"52431","L4C44_RS22715",0
"52432","L4C44_RS22735",0
"52433","L4C44_RS22750",0
"52434","L4C44_RS22755",0
"52435","EFD62_RS15880",0
"52436","EFD62_RS17100",0
"52437","EFD62_RS17370",0
"52438","FYW99_RS31460",0
"52439","ACFO0J_RS17940",0
"52440","IAI58_RS00955",0
"52441","IAI58_RS02200",0
"52442","IAI58_RS03560",0
"52443","IAI58_RS09690",0
"52444","IAI58_RS20885",0
"52445","ACFPJ2_RS14685",0
"52446","P2086_RS08340",0
"52447","P2086_RS12060",0
"52448","QOS01_RS01655",0
"52449","QOS01_RS10730",0
"52450","QOS01_RS10735",0
"52451","QOS01_RS10740",0
"52452","QOS01_RS10765",0
"52453","QOS01_RS11035",0
"52454","QOS01_RS11040",0
"52455","QOS01_RS10780",0
"52456","HBN95_RS01130",0
"52457","OLX08_RS06585",0
"52458","OLX08_RS09240",0
"52459","HF999_RS21895",0
"52460","ABD854_RS13625",0
"52461","ABD854_RS13630",0
"52462","ABD854_RS16025",0
"52463","ABD854_RS16520",0
"52464","ABD854_RS17210",0
"52465","ABD854_RS18040",0
"52466","ABD854_RS19480",0
"52467","BLU03_RS13490",0
"52468","BLU03_RS09635",0
"52469","BLU03_RS12355",0
"52470","BLU03_RS11205",0
"52471","BLU03_RS13485",0
"52472","BLU03_RS11975",0
"52473","BLU03_RS12965",0
"52474","SACGLDRAFT_RS02910",0
"52475","SACGLDRAFT_RS03775",0
"52476","KV106_RS10805",0
"52477","CW740_RS01800",0
"52478","CW740_RS05210",0
"52479","D7316_RS02185",0
"52480","D7316_RS06465",0
"52481","PverR02_RS00625",0
"52482","PverR02_RS03415",0
"52483","PverR02_RS10310",0
"52484","PverR02_RS21820",0
"52485","PverR02_RS26710",0
"52486","PverR02_RS28590",0
"52487","LY08_RS10130",0
"52488","LY08_RS10845",0
"52489","LY08_RS13005",0
"52490","FAA97_RS20875",0
"52491","Q3Y49_RS00025",0
"52492","Q3Y49_RS02250",0
"52493","H8S53_RS00985",0
"52494","H8S53_RS06160",0
"52495","H8S53_RS08055",0
"52496","H8S53_RS13785",0
"52497","THEOS_RS01160",0
"52498","THEOS_RS10075",0
"52499","K5X84_RS03110",0
"52500","K5X84_RS08945",0
"52501","K5X84_RS10765",0
"52502","K5X84_RS12240",0
"52503","ABCU91_RS00015",0
"52504","ABCU91_RS07555",0
"52505","CARFE_RS0102950",0
"52506","WG954_RS09325",0
"52507","L4C42_RS00325",0
"52508","L4C42_RS00350",0
"52509","L4C42_RS19440",0
"52510","L4C42_RS22620",0
"52511","L4C42_RS23165",0
"52512","L4C42_RS23425",0
"52513","L4C42_RS23445",0
"52514","L4C42_RS11420",0
"52515","HNQ93_RS00005",0
"52516","HNQ93_RS16345",0
"52517","A6037_RS01965",0
"52518","A6037_RS02865",0
"52519","A6037_RS03765",0
"52520","A6037_RS04060",0
"52521","A6037_RS04665",0
"52522","A6037_RS05975",0
"52523","F4555_RS00005",0
"52524","F4555_RS03195",0
"52525","IWB18_RS12380",0
"52526","IWB18_RS12420",0
"52527","KHQ32_RS00055",0
"52528","KHQ32_RS00740",0
"52529","KHQ32_RS01235",0
"52530","KHQ32_RS01375",0
"52531","KHQ32_RS02240",0
"52532","KHQ32_RS05035",0
"52533","OCV65_RS10525",0
"52534","OCV65_RS12565",0
"52535","OCV65_RS03595",0
"52536","OCV65_RS13140",0
"52537","IEY65_RS31860",0
"52538","CINS_RS02195",0
"52539","CINS_RS02640",0
"52540","CINS_RS07000",0
"52541","NO345_RS00010",0
"52542","NO345_RS15210",0
"52543","CUC53_RS13790",0
"52544","AWB70_RS37935",0
"52545","L21SP3_RS05155",0
"52546","L21SP3_RS06660",0
"52547","L21SP3_RS11565",0
"52548","E0H73_RS45565",0
"52549","E0H73_RS45610",0
"52550","E0H73_RS45615",0
"52551","HMPREF9225_RS09655",0
"52552","AT01_RS07695",0
"52553","AT01_RS10620",0
"52554","AT01_RS10810",0
"52555","AT01_RS11515",0
"52556","AT01_RS12150",0
"52557","AT01_RS13940",0
"52558","AT01_RS16655",0
"52559","GVV19_RS08920",0
"52560","GVV19_RS10690",0
"52561","GVV19_RS01455",0
"52562","EZ313_RS10930",0
"52563","FWJ24_RS12915",0
"52564","H8S56_RS24390",0
"52565","D9O36_RS20830",0
"52566","DYE58_RS00870",0
"52567","DYE58_RS04230",0
"52568","DYE58_RS05545",0
"52569","BS74_RS02060",0
"52570","BS74_RS03345",0
"52571","IQI_RS01165",0
"52572","IQI_RS01645",0
"52573","IQI_RS20775",0
"52574","IQI_RS02410",0
"52575","IQI_RS02980",0
"52576","IQI_RS05785",0
"52577","IQI_RS20820",0
"52578","IQI_RS11365",0
"52579","IQI_RS17270",0
"52580","EZJ19_RS00520",0
"52581","ACWOEE_RS08835",0
"52582","ACWOEE_RS12270",0
"52583","UM181_RS03860",0
"52584","UM181_RS16995",0
"52585","EP073_RS10620",0
"52586","EP073_RS13165",0
"52587","AWB69_RS44675",0
"52588","V1500_RS00045",0
"52589","V1500_RS00150",0
"52590","V1500_RS00465",0
"52591","V1500_RS00525",0
"52592","V1500_RS00915",0
"52593","V1500_RS01295",0
"52594","V1500_RS01955",0
"52595","V1500_RS02200",0
"52596","V1500_RS02825",0
"52597","V1500_RS03545",0
"52598","V1500_RS04550",0
"52599","V1500_RS08620",0
"52600","V1500_RS11215",0
"52601","V1500_RS11365",0
"52602","V1500_RS11590",0
"52603","V1500_RS16275",0
"52604","V1500_RS16325",0
"52605","V1500_RS20475",0
"52606","V1500_RS21055",0
"52607","V1500_RS23970",0
"52608","ACROHD_RS20650",0
"52609","AB9M23_RS22500",0
"52610","RDV55_RS00015",0
"52611","RDV55_RS02785",0
"52612","RDV55_RS08515",0
"52613","C5L25_RS09950",0
"52614","C5L25_RS09955",0
